filename,width,height,class,xmin,ymin,xmax,ymax
CTR_235.jpg,640,480,peach,214,1,260,40
CTR_235.jpg,640,480,peach,275,1,316,30
CTR_235.jpg,640,480,peach,391,448,421,473
CTR_120.jpg,640,481,peach,303,221,337,260
CTR_120.jpg,640,481,peach,325,236,360,268
CTR_120.jpg,640,481,peach,391,176,422,211
CTR_120.jpg,640,481,peach,292,293,324,326
CTR_120.jpg,640,481,peach,280,331,307,359
CTR_120.jpg,640,481,peach,265,345,296,378
CTR_120.jpg,640,481,peach,286,354,313,378
CTR_120.jpg,640,481,peach,272,367,298,391
CTR_120.jpg,640,481,peach,350,306,382,343
CTR_120.jpg,640,481,peach,357,334,391,370
CTR_120.jpg,640,481,peach,460,262,499,302
CTR_120.jpg,640,481,peach,540,299,575,332
CTR_120.jpg,640,481,peach,513,294,552,322
CTR_120.jpg,640,481,peach,484,320,518,356
CTR_120.jpg,640,481,peach,419,297,452,330
CTR_120.jpg,640,481,peach,414,328,448,357
CTR_120.jpg,640,481,peach,443,334,475,364
CTR_120.jpg,640,481,peach,397,438,427,466
CTR_120.jpg,640,481,peach,258,457,284,481
CTR_39.jpg,480,640,peach,512,338,566,385
CTR_39.jpg,480,640,peach,254,391,282,418
CTR_39.jpg,480,640,peach,4,381,31,405
CTR_39.jpg,480,640,peach,1,349,19,372
CTR_39.jpg,480,640,peach,1,210,21,233
CTR_163.jpg,640,480,peach,160,37,191,68
CTR_163.jpg,640,480,peach,163,71,193,100
CTR_163.jpg,640,480,peach,161,103,188,130
CTR_163.jpg,640,480,peach,148,87,173,110
CTR_163.jpg,640,480,peach,165,175,194,203
CTR_163.jpg,640,480,peach,171,293,201,321
CTR_163.jpg,640,480,peach,310,306,330,330
CTR_163.jpg,640,480,peach,325,301,343,327
CTR_163.jpg,640,480,peach,384,48,416,80
CTR_163.jpg,640,480,peach,367,59,397,87
CTR_163.jpg,640,480,peach,401,42,422,64
CTR_163.jpg,640,480,peach,482,133,504,158
CTR_163.jpg,640,480,peach,500,141,527,167
CTR_163.jpg,640,480,peach,488,155,513,181
CTR_163.jpg,640,480,peach,45,169,77,200
CTR_163.jpg,640,480,peach,43,188,71,217
CTR_163.jpg,640,480,peach,16,178,35,200
CTR_163.jpg,640,480,peach,225,425,247,446
CTR_163.jpg,640,480,peach,29,256,52,276
CTR_8.jpg,640,481,peach,70,245,113,285
CTR_8.jpg,640,481,peach,24,316,63,357
CTR_8.jpg,640,481,peach,73,411,108,451
CTR_8.jpg,640,481,peach,55,443,89,477
CTR_8.jpg,640,481,peach,295,212,345,269
CTR_8.jpg,640,481,peach,353,102,396,139
CTR_8.jpg,640,481,peach,219,434,249,460
CTR_8.jpg,640,481,peach,389,409,438,459
CTR_8.jpg,640,481,peach,435,394,469,431
CTR_8.jpg,640,481,peach,507,216,542,273
CTR_8.jpg,640,481,peach,583,117,633,166
CTR_8.jpg,640,481,peach,475,12,510,65
CTR_8.jpg,640,481,peach,14,427,44,461
CTR_8.jpg,640,481,peach,1,224,27,259
CTR_8.jpg,640,481,peach,1,239,29,266
CTR_8.jpg,640,481,peach,1,414,34,451
CTR_8.jpg,640,481,peach,415,435,466,481
CTR_8.jpg,640,481,peach,598,169,638,217
CTR_293.jpg,480,640,peach,282,295,310,325
CTR_293.jpg,480,640,peach,305,297,332,321
CTR_293.jpg,480,640,peach,290,282,317,307
CTR_293.jpg,480,640,peach,306,151,333,175
CTR_293.jpg,480,640,peach,317,188,344,214
CTR_293.jpg,480,640,peach,322,204,350,229
CTR_293.jpg,480,640,peach,314,222,339,247
CTR_293.jpg,480,640,peach,328,290,354,314
CTR_293.jpg,480,640,peach,348,272,374,299
CTR_293.jpg,480,640,peach,370,287,394,316
CTR_289.jpg,480,640,peach,219,92,249,120
CTR_289.jpg,480,640,peach,255,184,277,208
CTR_289.jpg,480,640,peach,236,269,258,291
CTR_289.jpg,480,640,peach,251,278,274,299
CTR_289.jpg,480,640,peach,129,226,154,252
CTR_289.jpg,480,640,peach,139,242,163,261
CTR_289.jpg,480,640,peach,113,234,139,262
CTR_289.jpg,480,640,peach,111,270,135,292
CTR_289.jpg,480,640,peach,127,267,151,289
CTR_289.jpg,480,640,peach,114,289,137,312
CTR_289.jpg,480,640,peach,244,52,272,75
CTR_289.jpg,480,640,peach,433,243,459,271
CTR_289.jpg,480,640,peach,502,314,526,336
CTR_289.jpg,480,640,peach,512,323,535,347
CTR_289.jpg,480,640,peach,131,400,158,423
CTR_154.jpg,480,640,peach,60,240,116,306
CTR_154.jpg,480,640,peach,296,187,344,243
CTR_154.jpg,480,640,peach,295,231,335,271
CTR_154.jpg,480,640,peach,333,33,380,75
CTR_154.jpg,480,640,peach,435,372,486,420
CTR_154.jpg,480,640,peach,463,416,498,453
CTR_154.jpg,480,640,peach,554,418,609,470
CTR_154.jpg,480,640,peach,533,438,571,471
CTR_154.jpg,480,640,peach,590,408,633,452
CTR_154.jpg,480,640,peach,338,406,373,441
CTR_72.jpg,640,480,peach,240,58,285,100
CTR_72.jpg,640,480,peach,193,105,229,153
CTR_72.jpg,640,480,peach,318,75,346,118
CTR_72.jpg,640,480,peach,290,70,329,109
CTR_72.jpg,640,480,peach,574,199,601,238
CTR_72.jpg,640,480,peach,447,334,485,372
CTR_72.jpg,640,480,peach,307,418,332,445
CTR_72.jpg,640,480,peach,290,431,317,459
CTR_72.jpg,640,480,peach,301,446,328,470
CTR_72.jpg,640,480,peach,289,466,314,479
CTR_72.jpg,640,480,peach,576,428,614,462
CTR_72.jpg,640,480,peach,554,438,584,466
CTR_72.jpg,640,480,peach,565,458,601,479
CTR_72.jpg,640,480,peach,242,320,274,342
CTR_72.jpg,640,480,peach,329,427,352,448
CTR_72.jpg,640,480,peach,333,438,359,466
CTR_72.jpg,640,480,peach,269,390,294,416
CTR_72.jpg,640,480,peach,449,375,473,408
CTR_72.jpg,640,480,peach,611,412,634,442
CTR_72.jpg,640,480,peach,274,273,299,298
CTR_222.jpg,640,481,peach,147,274,201,323
CTR_222.jpg,640,481,peach,156,209,200,244
CTR_222.jpg,640,481,peach,347,434,374,461
CTR_222.jpg,640,481,peach,370,445,398,474
CTR_222.jpg,640,481,peach,390,439,414,468
CTR_222.jpg,640,481,peach,398,415,428,441
CTR_222.jpg,640,481,peach,424,228,448,253
CTR_222.jpg,640,481,peach,48,454,78,481
CTR_281.jpg,640,480,peach,19,422,58,461
CTR_281.jpg,640,480,peach,63,418,104,456
CTR_281.jpg,640,480,peach,57,437,91,471
CTR_281.jpg,640,480,peach,164,315,205,356
CTR_281.jpg,640,480,peach,177,337,213,377
CTR_281.jpg,640,480,peach,156,363,195,400
CTR_281.jpg,640,480,peach,176,388,215,425
CTR_281.jpg,640,480,peach,280,310,322,354
CTR_281.jpg,640,480,peach,322,239,365,285
CTR_281.jpg,640,480,peach,300,215,340,258
CTR_281.jpg,640,480,peach,324,184,361,221
CTR_281.jpg,640,480,peach,394,43,441,100
CTR_281.jpg,640,480,peach,395,83,438,127
CTR_281.jpg,640,480,peach,360,83,410,132
CTR_281.jpg,640,480,peach,184,434,221,474
CTR_281.jpg,640,480,peach,11,449,42,476
CTR_296.jpg,640,480,peach,26,70,68,114
CTR_296.jpg,640,480,peach,139,340,167,373
CTR_296.jpg,640,480,peach,453,16,487,50
CTR_296.jpg,640,480,peach,448,60,484,101
CTR_296.jpg,640,480,peach,438,47,467,78
CTR_296.jpg,640,480,peach,527,213,587,268
CTR_296.jpg,640,480,peach,540,274,588,325
CTR_296.jpg,640,480,peach,514,346,562,393
CTR_296.jpg,640,480,peach,531,439,559,468
CTR_296.jpg,640,480,peach,338,362,364,388
CTR_296.jpg,640,480,peach,377,325,410,353
CTR_296.jpg,640,480,peach,443,306,473,332
CTR_296.jpg,640,480,peach,441,288,467,314
CTR_296.jpg,640,480,peach,65,4,108,43
CTR_296.jpg,640,480,peach,418,1,459,21
CTR_296.jpg,640,480,peach,447,1,492,21
CTR_153.jpg,640,481,peach,194,215,241,266
CTR_153.jpg,640,481,peach,225,243,279,280
CTR_153.jpg,640,481,peach,339,255,387,298
CTR_153.jpg,640,481,peach,300,263,339,301
CTR_153.jpg,640,481,peach,304,293,349,331
CTR_153.jpg,640,481,peach,317,322,359,363
CTR_153.jpg,640,481,peach,381,364,419,403
CTR_153.jpg,640,481,peach,387,388,424,421
CTR_153.jpg,640,481,peach,464,287,503,324
CTR_153.jpg,640,481,peach,485,108,524,155
CTR_153.jpg,640,481,peach,500,55,537,101
CTR_153.jpg,640,481,peach,565,299,600,338
CTR_153.jpg,640,481,peach,531,300,562,332
CTR_153.jpg,640,481,peach,516,335,548,365
CTR_153.jpg,640,481,peach,491,415,535,454
CTR_153.jpg,640,481,peach,528,435,568,473
CTR_153.jpg,640,481,peach,602,264,624,288
CTR_153.jpg,640,481,peach,580,377,611,410
CTR_153.jpg,640,481,peach,422,405,451,431
CTR_153.jpg,640,481,peach,360,442,407,481
CTR_266.jpg,480,640,peach,302,460,337,479
CTR_243.jpg,640,480,peach,564,445,595,477
CTR_243.jpg,640,480,peach,546,172,574,201
CTR_243.jpg,640,480,peach,537,196,568,226
CTR_243.jpg,640,480,peach,525,173,554,203
CTR_243.jpg,640,480,peach,433,204,461,231
CTR_243.jpg,640,480,peach,436,187,462,212
CTR_243.jpg,640,480,peach,291,157,324,188
CTR_243.jpg,640,480,peach,263,109,296,141
CTR_243.jpg,640,480,peach,252,120,280,149
CTR_243.jpg,640,480,peach,194,2,222,30
CTR_243.jpg,640,480,peach,59,188,88,217
CTR_243.jpg,640,480,peach,30,187,65,218
CTR_243.jpg,640,480,peach,18,174,47,199
CTR_243.jpg,640,480,peach,37,164,69,191
CTR_243.jpg,640,480,peach,18,152,47,178
CTR_243.jpg,640,480,peach,26,131,54,158
CTR_243.jpg,640,480,peach,1,104,23,133
CTR_243.jpg,640,480,peach,41,298,74,326
CTR_243.jpg,640,480,peach,34,316,62,343
CTR_243.jpg,640,480,peach,53,331,82,360
CTR_243.jpg,640,480,peach,1,330,13,364
CTR_243.jpg,640,480,peach,585,290,609,316
CTR_243.jpg,640,480,peach,463,277,502,305
CTR_243.jpg,640,480,peach,616,56,640,98
CTR_122.jpg,480,640,peach,224,134,280,188
CTR_122.jpg,480,640,peach,219,273,264,314
CTR_122.jpg,480,640,peach,195,354,234,391
CTR_122.jpg,480,640,peach,136,377,180,413
CTR_122.jpg,480,640,peach,316,375,357,412
CTR_122.jpg,480,640,peach,380,367,422,401
CTR_122.jpg,480,640,peach,435,329,475,374
CTR_122.jpg,480,640,peach,429,364,469,393
CTR_122.jpg,480,640,peach,603,304,639,353
CTR_122.jpg,480,640,peach,576,317,620,365
CTR_122.jpg,480,640,peach,149,140,182,177
CTR_122.jpg,480,640,peach,143,165,175,199
CTR_177.jpg,640,480,peach,77,6,135,60
CTR_177.jpg,640,480,peach,17,36,65,82
CTR_177.jpg,640,480,peach,58,40,106,86
CTR_177.jpg,640,480,peach,92,59,141,103
CTR_177.jpg,640,480,peach,25,120,72,170
CTR_177.jpg,640,480,peach,8,331,57,383
CTR_177.jpg,640,480,peach,15,414,67,452
CTR_177.jpg,640,480,peach,119,454,162,479
CTR_177.jpg,640,480,peach,319,202,353,242
CTR_177.jpg,640,480,peach,298,231,341,272
CTR_177.jpg,640,480,peach,333,231,363,260
CTR_177.jpg,640,480,peach,331,248,362,281
CTR_177.jpg,640,480,peach,135,13,182,63
CTR_177.jpg,640,480,peach,404,251,436,286
CTR_177.jpg,640,480,peach,458,216,498,253
CTR_177.jpg,640,480,peach,462,363,496,397
CTR_177.jpg,640,480,peach,447,378,480,415
CTR_177.jpg,640,480,peach,578,322,614,359
CTR_177.jpg,640,480,peach,592,294,628,332
CTR_177.jpg,640,480,peach,585,342,620,381
CTR_177.jpg,640,480,peach,572,60,606,99
CTR_177.jpg,640,480,peach,57,90,80,121
CTR_177.jpg,640,480,peach,1,297,47,343
CTR_177.jpg,640,480,peach,1,269,34,304
CTR_177.jpg,640,480,peach,439,212,464,239
CTR_177.jpg,640,480,peach,413,282,439,312
CTR_177.jpg,640,480,peach,1,130,21,170
CTR_177.jpg,640,480,peach,28,1,88,35
CTR_258.jpg,480,640,peach,302,172,338,225
CTR_258.jpg,480,640,peach,349,271,392,322
CTR_258.jpg,480,640,peach,395,277,432,319
CTR_258.jpg,480,640,peach,551,166,601,213
CTR_138.jpg,640,481,peach,185,152,227,201
CTR_138.jpg,640,481,peach,293,213,346,268
CTR_138.jpg,640,481,peach,532,249,575,306
CTR_138.jpg,640,481,peach,566,355,611,398
CTR_138.jpg,640,481,peach,563,322,593,357
CTR_138.jpg,640,481,peach,318,378,349,404
CTR_138.jpg,640,481,peach,583,134,619,181
CTR_138.jpg,640,481,peach,596,93,640,153
CTR_138.jpg,640,481,peach,608,157,640,213
CTR_138.jpg,640,481,peach,516,240,539,283
CTR_252.jpg,480,640,peach,453,165,492,209
CTR_252.jpg,480,640,peach,436,179,469,211
CTR_252.jpg,480,640,peach,400,392,439,432
CTR_252.jpg,480,640,peach,451,387,482,417
CTR_252.jpg,480,640,peach,358,379,400,421
CTR_219.jpg,640,480,peach,14,96,59,137
CTR_219.jpg,640,480,peach,140,66,173,106
CTR_219.jpg,640,480,peach,5,265,30,289
CTR_219.jpg,640,480,peach,5,294,33,322
CTR_219.jpg,640,480,peach,20,331,46,355
CTR_219.jpg,640,480,peach,436,177,484,225
CTR_219.jpg,640,480,peach,307,227,332,253
CTR_219.jpg,640,480,peach,316,208,345,233
CTR_219.jpg,640,480,peach,328,234,349,253
CTR_219.jpg,640,480,peach,386,410,417,439
CTR_219.jpg,640,480,peach,401,426,433,461
CTR_219.jpg,640,480,peach,420,406,449,434
CTR_219.jpg,640,480,peach,411,371,447,404
CTR_219.jpg,640,480,peach,198,434,221,457
CTR_219.jpg,640,480,peach,491,366,516,393
CTR_219.jpg,640,480,peach,212,177,233,208
CTR_219.jpg,640,480,peach,194,384,217,411
CTR_219.jpg,640,480,peach,342,438,364,462
CTR_219.jpg,640,480,peach,361,435,382,459
CTR_219.jpg,640,480,peach,584,366,612,394
CTR_219.jpg,640,480,peach,222,95,252,130
CTR_219.jpg,640,480,peach,346,1,382,32
CTR_219.jpg,640,480,peach,1,365,20,391
CTR_73.jpg,640,480,peach,23,17,51,47
CTR_73.jpg,640,480,peach,25,37,56,69
CTR_73.jpg,640,480,peach,20,130,50,154
CTR_73.jpg,640,480,peach,188,64,212,91
CTR_73.jpg,640,480,peach,203,64,233,91
CTR_73.jpg,640,480,peach,170,142,196,172
CTR_73.jpg,640,480,peach,190,145,218,172
CTR_73.jpg,640,480,peach,141,40,164,65
CTR_73.jpg,640,480,peach,143,200,169,227
CTR_73.jpg,640,480,peach,351,193,380,221
CTR_73.jpg,640,480,peach,325,264,348,287
CTR_73.jpg,640,480,peach,306,271,334,301
CTR_73.jpg,640,480,peach,396,97,431,137
CTR_73.jpg,640,480,peach,379,18,414,54
CTR_73.jpg,640,480,peach,594,29,628,65
CTR_73.jpg,640,480,peach,553,70,589,105
CTR_73.jpg,640,480,peach,560,110,600,152
CTR_73.jpg,640,480,peach,517,252,560,295
CTR_73.jpg,640,480,peach,467,109,505,144
CTR_73.jpg,640,480,peach,436,277,463,303
CTR_73.jpg,640,480,peach,472,248,494,275
CTR_73.jpg,640,480,peach,261,145,282,165
CTR_116.jpg,640,480,peach,557,70,592,106
CTR_116.jpg,640,480,peach,284,117,307,150
CTR_116.jpg,640,480,peach,262,201,290,231
CTR_116.jpg,640,480,peach,247,192,273,219
CTR_116.jpg,640,480,peach,250,217,278,250
CTR_116.jpg,640,480,peach,142,316,169,342
CTR_116.jpg,640,480,peach,214,316,237,341
CTR_116.jpg,640,480,peach,192,328,215,355
CTR_116.jpg,640,480,peach,190,346,208,374
CTR_116.jpg,640,480,peach,208,361,228,387
CTR_116.jpg,640,480,peach,578,336,610,364
CTR_116.jpg,640,480,peach,579,448,614,476
CTR_116.jpg,640,480,peach,399,2,430,26
CTR_110.jpg,480,640,peach,461,47,498,85
CTR_110.jpg,480,640,peach,174,201,218,241
CTR_110.jpg,480,640,peach,230,213,259,245
CTR_110.jpg,480,640,peach,89,279,127,314
CTR_110.jpg,480,640,peach,521,264,550,292
CTR_110.jpg,480,640,peach,309,453,331,477
CTR_110.jpg,480,640,peach,606,265,626,286
CTR_110.jpg,480,640,peach,407,221,437,246
CTR_237.jpg,640,481,peach,104,280,147,315
CTR_237.jpg,640,481,peach,88,281,118,311
CTR_237.jpg,640,481,peach,75,411,107,441
CTR_237.jpg,640,481,peach,63,395,93,421
CTR_237.jpg,640,481,peach,135,226,171,255
CTR_237.jpg,640,481,peach,249,293,280,319
CTR_237.jpg,640,481,peach,276,425,307,451
CTR_237.jpg,640,481,peach,293,439,321,466
CTR_237.jpg,640,481,peach,295,457,322,480
CTR_237.jpg,640,481,peach,369,421,397,456
CTR_237.jpg,640,481,peach,386,424,415,451
CTR_237.jpg,640,481,peach,38,389,66,414
CTR_148.jpg,640,480,peach,6,434,27,456
CTR_148.jpg,640,480,peach,70,459,92,477
CTR_148.jpg,640,480,peach,114,411,134,432
CTR_148.jpg,640,480,peach,124,368,154,398
CTR_148.jpg,640,480,peach,44,316,67,336
CTR_148.jpg,640,480,peach,128,328,156,355
CTR_148.jpg,640,480,peach,104,292,123,314
CTR_148.jpg,640,480,peach,173,300,198,326
CTR_148.jpg,640,480,peach,175,343,200,371
CTR_148.jpg,640,480,peach,223,261,257,292
CTR_148.jpg,640,480,peach,208,239,234,267
CTR_148.jpg,640,480,peach,115,150,139,172
CTR_148.jpg,640,480,peach,152,163,173,186
CTR_148.jpg,640,480,peach,212,196,236,220
CTR_148.jpg,640,480,peach,234,99,261,127
CTR_148.jpg,640,480,peach,207,82,231,105
CTR_148.jpg,640,480,peach,268,66,293,92
CTR_148.jpg,640,480,peach,565,210,600,247
CTR_148.jpg,640,480,peach,608,331,639,369
CTR_148.jpg,640,480,peach,41,357,62,377
CTR_148.jpg,640,480,peach,283,90,315,118
CTR_148.jpg,640,480,peach,554,224,580,256
CTR_148.jpg,640,480,peach,323,198,343,223
CTR_148.jpg,640,480,peach,1,405,18,429
CTR_268.jpg,640,481,peach,1,47,38,93
CTR_268.jpg,640,481,peach,66,291,101,330
CTR_268.jpg,640,481,peach,32,292,63,324
CTR_268.jpg,640,481,peach,17,327,49,357
CTR_268.jpg,640,481,peach,29,427,69,465
CTR_268.jpg,640,481,peach,103,256,125,280
CTR_268.jpg,640,481,peach,303,224,337,257
CTR_268.jpg,640,481,peach,377,162,416,202
CTR_268.jpg,640,481,peach,81,369,112,402
CTR_268.jpg,640,481,peach,519,176,553,213
CTR_268.jpg,640,481,peach,510,202,546,241
CTR_268.jpg,640,481,peach,558,389,599,424
CTR_268.jpg,640,481,peach,515,367,542,391
CTR_268.jpg,640,481,peach,250,415,281,446
CTR_268.jpg,640,481,peach,1,409,35,449
CTR_147.jpg,480,640,peach,22,233,62,271
CTR_147.jpg,480,640,peach,61,286,102,320
CTR_147.jpg,480,640,peach,89,393,133,431
CTR_147.jpg,480,640,peach,213,287,252,321
CTR_147.jpg,480,640,peach,246,281,281,318
CTR_147.jpg,480,640,peach,312,390,350,426
CTR_147.jpg,480,640,peach,66,224,98,256
CTR_147.jpg,480,640,peach,63,312,95,342
CTR_11.jpg,480,640,peach,77,155,108,191
CTR_11.jpg,480,640,peach,314,198,357,243
CTR_11.jpg,480,640,peach,301,219,338,261
CTR_11.jpg,480,640,peach,195,309,233,346
CTR_11.jpg,480,640,peach,163,326,202,362
CTR_11.jpg,480,640,peach,280,284,304,313
CTR_11.jpg,480,640,peach,275,348,313,386
CTR_11.jpg,480,640,peach,311,367,344,404
CTR_11.jpg,480,640,peach,293,394,336,433
CTR_11.jpg,480,640,peach,224,391,265,429
CTR_11.jpg,480,640,peach,387,65,425,108
CTR_11.jpg,480,640,peach,404,18,446,65
CTR_11.jpg,480,640,peach,577,334,610,368
CTR_11.jpg,480,640,peach,288,311,322,339
CTR_225.jpg,640,480,peach,304,38,345,86
CTR_225.jpg,640,480,peach,269,70,335,115
CTR_225.jpg,640,480,peach,238,185,271,216
CTR_225.jpg,640,480,peach,199,216,245,254
CTR_225.jpg,640,480,peach,239,213,282,252
CTR_225.jpg,640,480,peach,230,241,263,273
CTR_225.jpg,640,480,peach,259,244,298,282
CTR_225.jpg,640,480,peach,284,221,325,261
CTR_225.jpg,640,480,peach,318,265,350,299
CTR_225.jpg,640,480,peach,400,163,445,214
CTR_225.jpg,640,480,peach,399,119,452,170
CTR_225.jpg,640,480,peach,457,151,494,190
CTR_225.jpg,640,480,peach,475,199,516,243
CTR_225.jpg,640,480,peach,426,259,464,294
CTR_225.jpg,640,480,peach,459,271,494,304
CTR_225.jpg,640,480,peach,435,291,476,326
CTR_225.jpg,640,480,peach,468,347,506,380
CTR_225.jpg,640,480,peach,467,333,502,359
CTR_225.jpg,640,480,peach,583,67,628,119
CTR_225.jpg,640,480,peach,591,129,635,178
CTR_225.jpg,640,480,peach,576,163,621,204
CTR_225.jpg,640,480,peach,580,199,621,240
CTR_225.jpg,640,480,peach,544,427,575,463
CTR_225.jpg,640,480,peach,552,449,580,477
CTR_225.jpg,640,480,peach,1,412,30,435
CTR_225.jpg,640,480,peach,18,421,42,442
CTR_225.jpg,640,480,peach,13,436,41,457
CTR_225.jpg,640,480,peach,1,444,19,467
CTR_225.jpg,640,480,peach,187,451,211,473
CTR_225.jpg,640,480,peach,611,174,640,222
CTR_225.jpg,640,480,peach,205,456,233,480
CTR_225.jpg,640,480,peach,343,455,384,480
CTR_225.jpg,640,480,peach,616,92,640,138
CTR_225.jpg,640,480,peach,449,449,489,480
CTR_7.jpg,640,480,peach,119,27,150,57
CTR_7.jpg,640,480,peach,71,8,102,35
CTR_7.jpg,640,480,peach,72,26,113,57
CTR_7.jpg,640,480,peach,87,48,120,79
CTR_7.jpg,640,480,peach,82,92,119,121
CTR_7.jpg,640,480,peach,69,114,109,143
CTR_7.jpg,640,480,peach,450,21,481,57
CTR_7.jpg,640,480,peach,568,175,606,212
CTR_7.jpg,640,480,peach,536,192,575,228
CTR_7.jpg,640,480,peach,597,257,638,295
CTR_7.jpg,640,480,peach,5,101,26,125
CTR_7.jpg,640,480,peach,306,265,334,298
CTR_7.jpg,640,480,peach,137,1,174,22
CTR_7.jpg,640,480,peach,29,291,52,319
CTR_135.jpg,480,640,peach,359,216,406,264
CTR_135.jpg,480,640,peach,390,245,435,293
CTR_135.jpg,480,640,peach,402,208,449,247
CTR_135.jpg,480,640,peach,415,234,458,271
CTR_135.jpg,480,640,peach,526,143,574,186
CTR_135.jpg,480,640,peach,275,441,306,473
CTR_135.jpg,480,640,peach,392,382,414,404
CTR_135.jpg,480,640,peach,448,396,471,424
CTR_135.jpg,480,640,peach,429,395,450,420
CTR_135.jpg,480,640,peach,414,429,433,453
CTR_135.jpg,480,640,peach,404,447,428,472
CTR_135.jpg,480,640,peach,457,446,481,470
CTR_167.jpg,480,640,peach,22,238,68,279
CTR_167.jpg,480,640,peach,2,256,37,295
CTR_167.jpg,480,640,peach,305,214,338,245
CTR_167.jpg,480,640,peach,347,221,379,251
CTR_167.jpg,480,640,peach,18,71,56,110
CTR_247.jpg,480,640,peach,557,45,582,69
CTR_247.jpg,480,640,peach,302,270,337,304
CTR_214.jpg,640,480,peach,96,53,131,87
CTR_214.jpg,640,480,peach,53,101,85,139
CTR_214.jpg,640,480,peach,41,251,69,281
CTR_214.jpg,640,480,peach,61,257,92,287
CTR_214.jpg,640,480,peach,53,342,78,374
CTR_214.jpg,640,480,peach,37,420,61,442
CTR_214.jpg,640,480,peach,20,427,45,452
CTR_214.jpg,640,480,peach,216,137,257,175
CTR_214.jpg,640,480,peach,267,223,303,261
CTR_214.jpg,640,480,peach,237,236,280,276
CTR_214.jpg,640,480,peach,302,348,338,382
CTR_214.jpg,640,480,peach,175,386,203,414
CTR_214.jpg,640,480,peach,177,398,212,437
CTR_214.jpg,640,480,peach,137,459,170,479
CTR_214.jpg,640,480,peach,368,192,397,223
CTR_214.jpg,640,480,peach,107,390,128,416
CTR_214.jpg,640,480,peach,1,266,21,301
CTR_214.jpg,640,480,peach,73,453,96,476
CTR_105.jpg,481,640,peach,327,282,364,320
CTR_105.jpg,481,640,peach,301,221,339,260
CTR_105.jpg,481,640,peach,40,436,84,476
CTR_105.jpg,481,640,peach,96,448,125,480
CTR_105.jpg,481,640,peach,273,456,303,480
CTR_105.jpg,481,640,peach,590,352,609,377
CTR_232.jpg,640,480,peach,10,265,42,299
CTR_232.jpg,640,480,peach,92,163,137,214
CTR_232.jpg,640,480,peach,91,119,144,170
CTR_232.jpg,640,480,peach,149,151,186,190
CTR_232.jpg,640,480,peach,167,199,208,243
CTR_232.jpg,640,480,peach,118,259,156,294
CTR_232.jpg,640,480,peach,151,271,186,304
CTR_232.jpg,640,480,peach,127,291,168,326
CTR_232.jpg,640,480,peach,160,347,198,380
CTR_232.jpg,640,480,peach,159,333,194,359
CTR_232.jpg,640,480,peach,275,67,320,119
CTR_232.jpg,640,480,peach,304,91,336,138
CTR_232.jpg,640,480,peach,283,129,327,178
CTR_232.jpg,640,480,peach,268,163,313,204
CTR_232.jpg,640,480,peach,298,175,336,218
CTR_232.jpg,640,480,peach,272,199,313,240
CTR_232.jpg,640,480,peach,236,427,267,463
CTR_232.jpg,640,480,peach,244,449,272,477
CTR_232.jpg,640,480,peach,1,65,29,120
CTR_232.jpg,640,480,peach,1,35,44,85
CTR_232.jpg,640,480,peach,1,219,20,264
CTR_232.jpg,640,480,peach,33,459,77,480
CTR_232.jpg,640,480,peach,140,452,180,480
CTR_79.jpg,640,480,peach,40,199,67,238
CTR_79.jpg,640,480,peach,42,428,80,462
CTR_79.jpg,640,480,peach,20,438,50,466
CTR_79.jpg,640,480,peach,31,458,67,479
CTR_79.jpg,640,480,peach,117,371,152,411
CTR_79.jpg,640,480,peach,428,253,455,282
CTR_79.jpg,640,480,peach,445,244,471,271
CTR_79.jpg,640,480,peach,422,314,446,344
CTR_79.jpg,640,480,peach,598,192,628,221
CTR_79.jpg,640,480,peach,591,177,618,203
CTR_79.jpg,640,480,peach,567,169,595,200
CTR_79.jpg,640,480,peach,543,164,570,192
CTR_79.jpg,640,480,peach,77,411,101,441
CTR_80.jpg,480,640,peach,87,168,122,204
CTR_80.jpg,480,640,peach,122,173,156,211
CTR_80.jpg,480,640,peach,303,236,336,284
CTR_80.jpg,480,640,peach,373,227,420,279
CTR_80.jpg,480,640,peach,481,265,513,302
CTR_240.jpg,480,640,peach,304,368,336,407
CTR_240.jpg,480,640,peach,119,166,147,192
CTR_240.jpg,480,640,peach,114,155,141,176
CTR_303.jpg,480,640,peach,106,194,148,233
CTR_303.jpg,480,640,peach,37,260,78,296
CTR_303.jpg,480,640,peach,67,265,102,299
CTR_303.jpg,480,640,peach,12,193,49,229
CTR_303.jpg,480,640,peach,250,310,280,344
CTR_303.jpg,480,640,peach,368,241,406,296
CTR_303.jpg,480,640,peach,413,288,443,335
CTR_303.jpg,480,640,peach,459,415,493,450
CTR_303.jpg,480,640,peach,539,438,582,478
CTR_303.jpg,480,640,peach,75,156,118,195
CTR_303.jpg,480,640,peach,1,239,30,272
CTR_303.jpg,480,640,peach,396,410,424,452
CTR_159.jpg,640,480,peach,98,204,129,235
CTR_159.jpg,640,480,peach,101,238,131,267
CTR_159.jpg,640,480,peach,99,270,126,297
CTR_159.jpg,640,480,peach,86,254,111,277
CTR_159.jpg,640,480,peach,103,342,132,370
CTR_159.jpg,640,480,peach,322,215,354,247
CTR_159.jpg,640,480,peach,305,226,335,254
CTR_159.jpg,640,480,peach,339,209,360,231
CTR_159.jpg,640,480,peach,420,300,442,325
CTR_159.jpg,640,480,peach,438,308,465,334
